label,precision,recall,f1-score,support
Tomato___Bacterial_spot,0.9840255591054313,0.9655172413793104,0.9746835443037974,319.0
Tomato___Early_blight,0.9215686274509803,0.94,0.9306930693069307,150.0
Tomato___Late_blight,0.9927797833935018,0.9615384615384616,0.9769094138543517,286.0
Tomato___Leaf_Mold,0.8860759493670886,0.9790209790209791,0.9302325581395349,143.0
Tomato___healthy,0.9915254237288136,0.9790794979079498,0.9852631578947368,239.0
macro avg,0.9551950686091631,0.9650312359693402,0.9595563486998703,1137.0
weighted avg,0.9672452968808278,0.9656992084432717,0.96607322246446,1137.0
