epoch,epoch_time_sec,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,14.965,0.1572780462188853,0.14784476930896442,1.8866551821853741e-06,0.945910290237467,0.9376642147927645,0.9334548314257749,0.9443701892470084,0.0001,0.0005
2,14.689,0.11845619645383623,0.10203990369207329,3.2832583302580234e-06,0.9485488126649076,0.9386016899689228,0.9423513167171074,0.9378829485053144,0.0001,0.0005
3,14.2244,0.09203843673070272,0.07403232164473997,3.6012230389638314e-06,0.9472295514511874,0.9373992049294099,0.9365460972175734,0.9405447584773995,0.0001,0.0005
4,14.138,0.07922601683272255,0.059934193516771,3.858364668000528e-06,0.9525065963060686,0.9445112660743241,0.9402428301607202,0.9501427538386812,0.0001,0.0005
5,14.322,0.09730731356475088,0.07732383638309935,3.9966954621680395e-06,0.9102902374670184,0.8985375720879268,0.8954530720694894,0.9102906835984111,0.0001,0.0005
