label,precision,recall,f1-score,support
Tomato___Bacterial_spot,0.9778481012658228,0.9686520376175548,0.9732283464566929,319.0
Tomato___Early_blight,0.8727272727272727,0.96,0.9142857142857143,150.0
Tomato___Late_blight,0.9717314487632509,0.9615384615384616,0.9666080843585237,286.0
Tomato___Leaf_Mold,0.9857142857142858,0.965034965034965,0.9752650176678446,143.0
Tomato___healthy,1.0,0.9748953974895398,0.9872881355932204,239.0
macro avg,0.9616042216941263,0.9660241723361043,0.9633350596723991,1137.0
weighted avg,0.9680870469800537,0.9665787159190853,0.9669985696766591,1137.0
