epoch,epoch_time_sec,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,16.2266,0.16786804749733872,0.1670592348712186,8.088121526602284e-08,0.9511873350923483,0.9447466175365824,0.950619535196649,0.9400884476510944,0.0001,0.0005
2,14.5507,0.13034394375152059,0.1289599259280496,1.3840168043720445e-07,0.9564643799472295,0.951794089543385,0.9560153089347558,0.9480884476510945,0.0001,0.0005
3,14.2155,0.14889051494085126,0.14771013139850564,1.1803846654680052e-07,0.9591029023746702,0.9549021422657009,0.9539625043128999,0.9561104922914911,0.0001,0.0005
4,14.5996,0.1227833732134766,0.12122283147441017,1.56054196054356e-07,0.9604221635883905,0.9564050212891393,0.9559187163102116,0.9571576127103395,0.0001,0.0005
5,14.1169,0.14107941848536332,0.1396694086285101,1.410009417668334e-07,0.9538258575197889,0.9472815122022009,0.9470745289533393,0.9480079043578172,0.0001,0.0005
6,15.1232,0.13032313775685098,0.1286452413433128,1.6778966546048144e-07,0.9577836411609498,0.9520700558911462,0.9492165401498317,0.9559107733953176,0.0001,0.0005
7,14.3997,0.13463208712637426,0.13296552519831392,1.66656138528904e-07,0.9538258575197889,0.9472567049464697,0.9458735156906466,0.9499107733953176,0.0001,0.0005
8,14.4419,0.1189861978093783,0.11711218270162742,1.8740146130211442e-07,0.9525065963060686,0.9463103413810737,0.9453308443818775,0.947913663520121,5e-05,0.00025
9,14.7382,0.12416265942156315,0.12228409641732772,1.8785628854958406e-07,0.9564643799472295,0.9513770545481318,0.9491247252336933,0.9540218168028188,5e-05,0.00025
