label,precision,recall,f1-score,support
Tomato___Bacterial_spot,0.9904761904761905,0.9780564263322884,0.9842271293375394,319.0
Tomato___Early_blight,0.906832298136646,0.9733333333333334,0.9389067524115756,150.0
Tomato___Late_blight,0.9784172661870504,0.951048951048951,0.9645390070921985,286.0
Tomato___Leaf_Mold,0.9527027027027027,0.986013986013986,0.9690721649484536,143.0
Tomato___healthy,1.0,0.9832635983263598,0.9915611814345991,239.0
macro avg,0.9656856915005179,0.9743432590109837,0.9696612470448732,1137.0
weighted avg,0.9736592560232054,0.9727352682497801,0.9729314556721885,1137.0
