epoch,train_loss,ewc_penalty,val_accuracy,val_macro_f1,lr_g3,lr_head
1,0.2322615044457572,,0.7843137254901961,0.7606773315417458,0.0001,0.0005
2,0.16887644146169936,,0.8235294117647058,0.8089865503126263,0.0001,0.0005
3,0.15092505754104682,,0.8333333333333334,0.818170580767758,0.0001,0.0005
4,0.1475684107946498,,0.8627450980392157,0.8540737225122607,0.0001,0.0005
5,0.1414579901445125,,0.8627450980392157,0.843256795099037,0.0001,0.0005
6,0.18399554916790553,,0.8627450980392157,0.8545246104690974,0.0001,0.0005
7,0.1325176012303148,,0.8921568627450981,0.8855025009023875,0.0001,0.0005
8,0.15032552076237543,,0.9117647058823529,0.9093147618455415,0.0001,0.0005
9,0.16167874793921197,,0.8529411764705882,0.8466860520431949,0.0001,0.0005
10,0.11869075162602323,,0.8823529411764706,0.8762939958592133,0.0001,0.0005
11,0.14679199270904064,,0.8725490196078431,0.8677193538169149,0.0001,0.0005
12,0.09494626202753612,,0.8823529411764706,0.878510922438023,5e-05,0.00025
