epoch,epoch_time_sec,steps_per_epoch,train_loss,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,23.6197,88,0.05921737343173432,0.9591029023746702,0.9556948410384187,0.9518927671388415,0.9613128537764837,5e-05,0.0002
2,24.6151,88,0.04216183636162896,0.9577836411609498,0.9550057372661375,0.9509005599527685,0.9615375074378572,5e-05,0.0002
3,25.0907,88,0.044285064075004564,0.9617414248021108,0.9583715135495116,0.9565684671933748,0.9605457806465036,5e-05,0.0002
4,23.6952,88,0.038886617937929586,0.9551451187335093,0.9507422042608671,0.947651447385738,0.954780542836821,5e-05,0.0002
5,24.8112,88,0.036212602511196484,0.9604221635883905,0.9570246238972174,0.9561987421313191,0.9583379295549349,5e-05,0.0002
6,25.3723,88,0.04049186142914219,0.9577836411609498,0.9546206057919757,0.9511234144196514,0.9602601680086116,5e-05,0.0002
7,25.4051,88,0.039272277302436785,0.9538258575197889,0.9504384251902099,0.9473343574857221,0.9561688172957183,2.5e-05,0.0001
8,24.8131,88,0.047358946344254284,0.9538258575197889,0.9504694101837856,0.9467931190704615,0.956382233736311,2.5e-05,0.0001
