epoch,epoch_time_sec,train_loss,val_old_macro_f1,val_new_macro_f1,val_joint_macro_f1,lr
1,31.0585,0.8359472815963355,0.580193196448785,0.2891370109112045,0.4346651036799947,0.001
2,30.9099,0.48766678368503397,0.5926900789463564,0.36754225884348096,0.4801161688949187,0.001
3,30.513,0.4412307310849428,0.6062182477861325,0.31343283582089554,0.45982554180351404,0.001
4,31.5411,0.4200788153843446,0.6080160289153022,0.37991245855704553,0.49396424373617387,0.001
5,31.5157,0.38659918680787086,0.5989817744701323,0.3787610619469027,0.48887141820851754,0.001
