label,precision,recall,f1-score,support
Tomato___Bacterial_spot,0.9842767295597484,0.9811912225705329,0.9827315541601256,319.0
Tomato___Early_blight,0.9403973509933775,0.9466666666666667,0.9435215946843853,150.0
Tomato___Late_blight,0.9857651245551602,0.9685314685314685,0.9770723104056437,286.0
Tomato___Leaf_Mold,0.9395973154362416,0.9790209790209791,0.958904109589041,143.0
Tomato___healthy,0.9915966386554622,0.9874476987447699,0.989517819706499,239.0
macro avg,0.968326631839998,0.9725716071068835,0.9703494777091389,1137.0
weighted avg,0.974781633902709,0.9744942832014072,0.974564936092206,1137.0
