label,precision,recall,f1-score,support
Tomato___Bacterial_spot,0.9968553459119497,0.9937304075235109,0.9952904238618524,319.0
Tomato___Early_blight,0.974025974025974,1.0,0.9868421052631579,150.0
Tomato___Late_blight,0.9929577464788732,0.986013986013986,0.9894736842105263,286.0
Tomato___Leaf_Mold,0.9859154929577465,0.9790209790209791,0.9824561403508771,143.0
Tomato___healthy,1.0,1.0,1.0,239.0
macro avg,0.9899509118749087,0.9917530745116953,0.9908124707372827,1137.0
weighted avg,0.9921482695125097,0.9920844327176781,0.9920885336462536,1137.0
