epoch,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,0.16454583102216322,0.16068880959517426,3.857022161608054e-06,0.9472295514511874,0.9392284920928062,0.935906820951453,0.9443562768020068,0.0001,0.0005
2,0.11794082928034995,0.11038691368367937,7.5539152425739705e-06,0.9485488126649076,0.9378706369357319,0.9430877012941652,0.9369300689241626,0.0001,0.0005
3,0.09467534526354737,0.08560666123198138,9.068684307243934e-06,0.9445910290237467,0.9341747092485718,0.9340961802051411,0.9365447584773996,0.0001,0.0005
4,0.0754870163069831,0.06514967609610822,1.0337340184681427e-05,0.9538258575197889,0.945146495070859,0.9413010295336288,0.9500206881109816,0.0001,0.0005
5,0.09123727190825674,0.08014527728988065,1.1091994141073276e-05,0.9182058047493403,0.9087602689322936,0.9055138493906973,0.9176271121933599,0.0001,0.0005
6,0.07031517241977983,0.05769759472976956,1.2617577683866127e-05,0.9472295514511874,0.9389651144975805,0.9351854950491049,0.9444644300847049,0.0001,0.0005
7,0.06325347584982713,0.049709937509356275,1.3543538484049753e-05,0.9221635883905013,0.9089286631058441,0.9039928821541576,0.9204616234401369,0.0001,0.0005
8,0.06995882822407616,0.05535198667397102,1.4606841917460163e-05,0.9287598944591029,0.9155865837133164,0.9125239177796722,0.9234660927327258,5e-05,0.00025
9,0.04804917646365033,0.03344350831919453,1.4605668386340969e-05,0.9485488126649076,0.9380539596723552,0.9345800526910384,0.9430834824077975,5e-05,0.00025
