epoch,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,0.12226262375091514,0.12155189289090534,7.107307469469662e-07,0.9617414248021108,0.9536807329178127,0.9510235006859524,0.9569356342731865,5e-05,0.0002
2,0.0830634355958965,0.08140313188648886,1.660303360040416e-06,0.9511873350923483,0.9442728798117841,0.9416047473126123,0.9480290352069594,5e-05,0.0002
3,0.06525551726420721,0.06292219053333005,2.333326559285827e-06,0.9538258575197889,0.9460872883187118,0.9417568113400486,0.9519246858403193,5e-05,0.0002
4,0.058887080599864326,0.05607989548912479,2.807184222951441e-06,0.9511873350923483,0.9437405723202092,0.9397079690684343,0.9495144406283561,5e-05,0.0002
5,0.06965032786958747,0.0664273153214405,3.2230121936057306e-06,0.945910290237467,0.9395171585070962,0.9345706319894017,0.9485201882425607,2.5e-05,0.0001
6,0.049117206337137356,0.04560286503078209,3.5143410918357806e-06,0.9538258575197889,0.9454034683328534,0.940799806208257,0.9518194226824244,2.5e-05,0.0001
