epoch,epoch_time_sec,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,14.2014,0.11997499692564209,0.11909309546463191,8.819005414137691e-07,0.9617414248021108,0.9532690971296722,0.9502067304739834,0.9569356342731865,5e-05,0.0002
2,14.4534,0.08254373379879527,0.08062415661083328,1.919576877500933e-06,0.9406332453825857,0.9321713156871315,0.9283684418673801,0.9383858631249762,5e-05,0.0002
3,14.6951,0.06122995209362772,0.058558689978801544,2.6712623972950195e-06,0.9485488126649076,0.9394721870222662,0.9347283623145692,0.9463618421510308,5e-05,0.0002
4,14.2089,0.05533996210950944,0.05217415711118115,3.1658050374971937e-06,0.9525065963060686,0.945183838775036,0.9401583185709768,0.9525725833674027,5e-05,0.0002
5,15.0303,0.06504153200528688,0.061481879284191465,3.5596525675727107e-06,0.9498680738786279,0.9429629374723978,0.9368084030885523,0.9537751597529776,2.5e-05,0.0001
6,14.6302,0.04653333204074039,0.04263853626843128,3.894795978946301e-06,0.9538258575197889,0.9459405053608375,0.94111418240447,0.9528775654214711,2.5e-05,0.0001
