epoch,epoch_time_sec,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,15.0245,0.11982914900614156,0.11952120456844569,1.0264816385725023e-06,0.9630606860158312,0.9548901442010355,0.9515108125307684,0.9589356342731865,5e-05,0.0002
2,13.9768,0.08103183747993575,0.08030865213109387,2.410618266266182e-06,0.9445910290237467,0.9374489133388775,0.9339695862221419,0.9429015863954163,5e-05,0.0002
3,14.2993,0.0592791388121744,0.05822504072760542,3.513660324946007e-06,0.9511873350923483,0.9430754483680384,0.9386323507996469,0.949408962569879,5e-05,0.0002
4,14.414,0.05303032677620649,0.05171794421039522,4.37460887244217e-06,0.9551451187335093,0.9483603888522099,0.9438645253111974,0.9548775654214712,5e-05,0.0002
5,14.0832,0.06168767636020978,0.0601814591170599,5.020724478931192e-06,0.9525065963060686,0.9460929284743169,0.9406075200462531,0.9558694005906739,2.5e-05,0.0001
6,14.2603,0.043719522417005566,0.04206025942953096,5.530876084473372e-06,0.9538258575197889,0.9459405053608375,0.94111418240447,0.9528775654214711,2.5e-05,0.0001
