epoch,epoch_time_sec,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,14.8359,0.15040653881927332,0.14936170865678125,3.4827696001432034e-06,0.9485488126649076,0.9412297361225136,0.9371151823075966,0.9474173096658568,0.0001,0.0005
2,15.194,0.10482188823322455,0.10246883634891775,7.843505752842046e-06,0.9498680738786279,0.9405571926316145,0.9458434157495216,0.9389300689241626,0.0001,0.0005
3,15.8713,0.07505130024833812,0.07201355055181516,1.0125830663633274e-05,0.9485488126649076,0.938473996184667,0.9372466256766853,0.9415918788962477,0.0001,0.0005
4,14.9625,0.06121614113863971,0.05758420346925656,1.2106458396172255e-05,0.9591029023746702,0.9513518081212847,0.9473069855972867,0.9563256701650499,0.0001,0.0005
5,15.7417,0.07648549862205982,0.0724579797902455,1.3425063985374033e-05,0.9155672823218998,0.9035395394782793,0.8998999064466503,0.9149006477065477,0.0001,0.0005
