epoch,epoch_time_sec,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,13.8716,0.12223704420030117,0.11751831636971069,4.718727030055763e-07,0.9551451187335093,0.9456275924594368,0.9419277018592277,0.9505364113814219,5e-05,0.0002
2,14.4573,0.09193142551100916,0.08358484454866913,8.346580797377909e-07,0.941952506596306,0.9328820558883798,0.9293753404214751,0.9391140890447545,5e-05,0.0002
3,14.3915,0.07280886665814452,0.061662438470456334,1.1146428214993243e-06,0.9485488126649076,0.9395212143241206,0.9345138419904775,0.9464699954337288,5e-05,0.0002
4,14.5516,0.06752206943929195,0.05578299148215188,1.1739077838986607e-06,0.9472295514511874,0.9385360991690643,0.9324999477632211,0.9476475286762541,5e-05,0.0002
5,14.4378,0.08320016153156758,0.07017400316997535,1.302615843693881e-06,0.945910290237467,0.939613398278896,0.93356471471199,0.9507419517791311,2.5e-05,0.0001
6,13.5845,0.06166588748908705,0.04797692254910039,1.3688964877979338e-06,0.9538258575197889,0.945534535714714,0.9399783033867539,0.9534089625698791,2.5e-05,0.0001
