label,precision,recall,f1-score,support
Tomato___Bacterial_spot,0.9935897435897436,0.9717868338557993,0.9825673534072901,319.0
Tomato___Early_blight,0.935064935064935,0.96,0.9473684210526315,150.0
Tomato___Late_blight,0.9689655172413794,0.9825174825174825,0.9756944444444444,286.0
Tomato___Leaf_Mold,0.9727891156462585,1.0,0.9862068965517241,143.0
Tomato___healthy,1.0,0.9790794979079498,0.9894291754756871,239.0
macro avg,0.9740818623084632,0.9786767628562464,0.9762532581863554,1137.0
weighted avg,0.9784062004690571,0.9780123131046614,0.9780950036512904,1137.0
