label,precision,recall,f1-score,support
Tomato___Bacterial_spot,0.9811912225705329,0.9811912225705329,0.9811912225705329,319.0
Tomato___Early_blight,0.9205298013245033,0.9266666666666666,0.9235880398671097,150.0
Tomato___Late_blight,0.9358108108108109,0.9685314685314685,0.9518900343642611,286.0
Tomato___Leaf_Mold,0.9790209790209791,0.9790209790209791,0.9790209790209791,143.0
Tomato___healthy,1.0,0.9539748953974896,0.9764453961456103,239.0
macro avg,0.9633105627453652,0.9618770464374273,0.9624271343936988,1137.0
weighted avg,0.9654541443188808,0.9648197009674582,0.9649509283087475,1137.0
