epoch,epoch_time_sec,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,14.5819,0.09229299877770245,0.09007502377240194,7.393250857350925e-07,0.9577836411609498,0.9556074691265823,0.9511512163104122,0.9619607513035671,5e-05,0.0002
2,14.3549,0.0736573620699346,0.06979525317437947,1.2873696505266707e-06,0.9525065963060686,0.949399108337658,0.9459434687532031,0.9543868852940802,5e-05,0.0002
3,15.4745,0.05748375854972336,0.052051213983860284,1.8108481577251546e-06,0.9485488126649076,0.945816813481601,0.9413787406438896,0.9531550871158971,5e-05,0.0002
4,16.2273,0.06772820643252797,0.06196361757400963,1.9215297773674442e-06,0.9577836411609498,0.9547539374452331,0.9493956378036321,0.9635487446586378,5e-05,0.0002
5,14.874,0.07857703425818019,0.07166288079073031,2.304717847639242e-06,0.9511873350923483,0.9475409318646519,0.9431821023760711,0.9539775538733718,2.5e-05,0.0001
6,15.0484,0.061462118145492343,0.05419651043808295,2.4218693094250437e-06,0.9525065963060686,0.9488309477074154,0.9448772830264837,0.9551272622258941,2.5e-05,0.0001
