epoch,epoch_time_sec,train_total_loss,train_ce_loss,train_ewc_penalty,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_g3,lr_head
1,14.8447,0.16403786341349283,0.1454956361506548,1.2361484822223347e-06,0.9445910290237467,0.9362175954194303,0.9317778145207749,0.9433230688281604,0.0001,0.0005
2,14.7478,0.1300267170700762,0.10181287804411518,1.8809226048688287e-06,0.9472295514511874,0.9375918191159563,0.9414857248048533,0.9368358280864661,0.0001,0.0005
3,14.0786,0.10500140686829885,0.07617363317145241,1.921851612173163e-06,0.9472295514511874,0.9378504402758155,0.9368314528990233,0.9412868968421794,0.0001,0.0005
4,14.5403,0.09316832845409712,0.06316418014984164,2.000276607658533e-06,0.9564643799472295,0.9479529024044261,0.9439570659280857,0.9532785497462019,0.0001,0.0005
5,15.1044,0.11347119079695808,0.08293973300606013,2.035430538348414e-06,0.9116094986807388,0.9000131643050947,0.8968121112603871,0.9115485452336314,0.0001,0.0005
