epoch,epoch_time_sec,train_loss,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,lr_adapter
1,11.5013,0.17781735882163047,0.9551451187335093,0.9485713695074323,0.9465106082510573,0.951068937221667,0.001
2,12.0022,0.17024057427835132,0.9564643799472295,0.9502183937990878,0.9471082052494915,0.9541270799607136,0.001
3,13.5176,0.17252777189844185,0.9498680738786279,0.9421513344089114,0.9432106633547951,0.9430660470968638,0.001
4,13.6837,0.1435553700559669,0.9525065963060686,0.9466330963394917,0.9434333690225053,0.9507723022635763,0.001
5,12.3672,0.13602584668745596,0.9551451187335093,0.9499816255138438,0.9484768016773628,0.9519136635201209,0.001
6,13.062,0.1312952424140854,0.9511873350923483,0.9439901084703355,0.9434998131772325,0.9460189266780155,0.0005
7,12.583,0.15345300868567494,0.9538258575197889,0.9476460728210065,0.9470945056010684,0.9488526306562711,0.0005
